feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Argyll and Bute,2018,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2015,community_belonging,Fairly strongly,32,All,All,All,All,Pensioners,All,All
Stirling,2018,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
Scottish Borders,2015,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
Shetland Islands,2018,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
South Ayrshire,2013,community_belonging,Fairly strongly,51,All,All,All,All,Pensioners,All,All
North Lanarkshire,2014,community_belonging,Very strongly,58,All,All,All,All,Pensioners,All,All
North Lanarkshire,2016,community_belonging,Very strongly,54,All,All,All,All,Pensioners,All,All
East Renfrewshire,2014,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
North Ayrshire,2018,community_belonging,Very strongly,39,All,All,All,All,Pensioners,All,All
West Lothian,2018,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
Midlothian,2016,community_belonging,Very strongly,48,All,All,All,All,Pensioners,All,All
Angus,2018,community_belonging,Very strongly,46,All,All,All,All,Pensioners,All,All
Scottish Borders,2018,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
South Lanarkshire,2015,community_belonging,Fairly strongly,38,All,All,All,All,Pensioners,All,All
Argyll and Bute,2015,community_belonging,Fairly strongly,32,All,All,All,All,Pensioners,All,All
Falkirk,2019,community_belonging,Fairly strongly,28,All,All,All,All,Pensioners,All,All
South Ayrshire,2016,community_belonging,Fairly strongly,44,All,All,All,All,Pensioners,All,All
South Lanarkshire,2017,community_belonging,Very strongly,49,All,All,All,All,Pensioners,All,All
North Lanarkshire,2015,community_belonging,Very strongly,49,All,All,All,All,Pensioners,All,All
Aberdeenshire,2015,community_belonging,Fairly strongly,44,All,All,All,All,Pensioners,All,All
Scotland,2018,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
Aberdeen City,2013,community_belonging,Fairly strongly,29,All,All,All,All,Pensioners,All,All
Aberdeenshire,2018,community_belonging,Not very strongly,9,All,All,All,All,Pensioners,All,All
Fife,2017,community_belonging,Very strongly,43,All,All,All,All,Pensioners,All,All
Dundee City,2018,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2017,community_belonging,Very strongly,46,All,All,All,All,Pensioners,All,All
Aberdeenshire,2018,community_belonging,Very strongly,62,All,All,All,All,Pensioners,All,All
North Lanarkshire,2013,community_belonging,Not very strongly,15,All,All,All,All,Pensioners,All,All
Orkney Islands,2017,community_belonging,Very strongly,65,All,All,All,All,Pensioners,All,All
South Lanarkshire,2018,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
Shetland Islands,2019,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Glasgow City,2016,community_belonging,Not very strongly,13,All,All,All,All,Pensioners,All,All
Scotland,2017,community_belonging,Fairly strongly,37,All,All,All,All,Pensioners,All,All
Aberdeen City,2018,community_belonging,Very strongly,40,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2018,community_belonging,Very strongly,54,All,All,All,All,Pensioners,All,All
Orkney Islands,2018,community_belonging,Very strongly,73,All,All,All,All,Pensioners,All,All
Moray,2019,community_belonging,Fairly strongly,40,All,All,All,All,Pensioners,All,All
City of Edinburgh,2018,community_belonging,Not very strongly,15,All,All,All,All,Pensioners,All,All
Stirling,2018,community_belonging,Very strongly,52,All,All,All,All,Pensioners,All,All
Argyll and Bute,2018,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
Shetland Islands,2016,community_belonging,Don't know,2,All,All,All,All,Pensioners,All,All
Aberdeenshire,2013,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2017,community_belonging,Very strongly,81,All,All,All,All,Pensioners,All,All
East Lothian,2017,community_belonging,Very strongly,42,All,All,All,All,Pensioners,All,All
Angus,2019,community_belonging,Fairly strongly,38,All,All,All,All,Pensioners,All,All
South Lanarkshire,2016,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Clackmannanshire,2016,community_belonging,Very strongly,41,All,All,All,All,Pensioners,All,All
Falkirk,2017,community_belonging,Very strongly,48,All,All,All,All,Pensioners,All,All
East Lothian,2016,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
East Renfrewshire,2017,community_belonging,Very strongly,47,All,All,All,All,Pensioners,All,All
Dundee City,2015,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Scottish Borders,2018,community_belonging,Very strongly,57,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2016,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
Perth and Kinross,2013,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2013,community_belonging,Very strongly,62,All,All,All,All,Pensioners,All,All
Scotland,2019,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
Perth and Kinross,2018,community_belonging,Not very strongly,18,All,All,All,All,Pensioners,All,All
North Ayrshire,2017,community_belonging,Very strongly,33,All,All,All,All,Pensioners,All,All
Stirling,2013,community_belonging,Very strongly,59,All,All,All,All,Pensioners,All,All
South Lanarkshire,2018,community_belonging,Very strongly,59,All,All,All,All,Pensioners,All,All
Stirling,2016,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2013,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2018,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
City of Edinburgh,2013,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
City of Edinburgh,2015,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
North Lanarkshire,2018,community_belonging,Not very strongly,13,All,All,All,All,Pensioners,All,All
Clackmannanshire,2017,community_belonging,Very strongly,41,All,All,All,All,Pensioners,All,All
East Ayrshire,2016,community_belonging,Very strongly,39,All,All,All,All,Pensioners,All,All
East Renfrewshire,2018,community_belonging,Not very strongly,6,All,All,All,All,Pensioners,All,All
Scottish Borders,2013,community_belonging,Very strongly,48,All,All,All,All,Pensioners,All,All
Perth and Kinross,2013,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2013,community_belonging,Very strongly,57,All,All,All,All,Pensioners,All,All
Midlothian,2018,community_belonging,Not very strongly,17,All,All,All,All,Pensioners,All,All
Highland,2013,community_belonging,Not very strongly,4,All,All,All,All,Pensioners,All,All
Orkney Islands,2013,community_belonging,Very strongly,78,All,All,All,All,Pensioners,All,All
East Renfrewshire,2013,community_belonging,Very strongly,65,All,All,All,All,Pensioners,All,All
Highland,2017,community_belonging,Fairly strongly,31,All,All,All,All,Pensioners,All,All
City of Edinburgh,2013,community_belonging,Very strongly,43,All,All,All,All,Pensioners,All,All
Renfrewshire,2013,community_belonging,Very strongly,59,All,All,All,All,Pensioners,All,All
South Ayrshire,2013,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
Renfrewshire,2014,community_belonging,Very strongly,58,All,All,All,All,Pensioners,All,All
Shetland Islands,2013,community_belonging,Fairly strongly,19,All,All,All,All,Pensioners,All,All
Midlothian,2013,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
Inverclyde,2018,community_belonging,Not very strongly,6,All,All,All,All,Pensioners,All,All
Moray,2018,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
Midlothian,2017,community_belonging,Fairly strongly,46,All,All,All,All,Pensioners,All,All
Highland,2018,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
Orkney Islands,2017,community_belonging,Fairly strongly,27,All,All,All,All,Pensioners,All,All
Clackmannanshire,2013,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Fife,2018,community_belonging,Not very strongly,8,All,All,All,All,Pensioners,All,All
West Lothian,2013,community_belonging,Very strongly,61,All,All,All,All,Pensioners,All,All
Orkney Islands,2018,community_belonging,Not very strongly,6,All,All,All,All,Pensioners,All,All
Shetland Islands,2018,community_belonging,Very strongly,60,All,All,All,All,Pensioners,All,All
East Ayrshire,2013,community_belonging,Not at all strongly,4,All,All,All,All,Adults,All,All
North Lanarkshire,2015,community_belonging,Fairly strongly,40,All,All,All,All,Adults,All,All
Shetland Islands,2019,community_belonging,Not at all strongly,3,All,All,All,All,Adults,All,All
Dumfries and Galloway,2017,community_belonging,Fairly strongly,47,All,All,All,All,Adults,All,All
Dundee City,2017,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Stirling,2013,community_belonging,Not at all strongly,5,All,All,All,All,Adults,All,All
Falkirk,2013,community_belonging,Not at all strongly,9,All,All,All,All,Adults,All,All
Scotland,2019,community_belonging,Not at all strongly,7,All,All,All,All,Adults,All,All
West Lothian,2017,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
Inverclyde,2017,community_belonging,Fairly strongly,34,All,All,All,All,Adults,All,All
Aberdeen City,2015,community_belonging,Not at all strongly,10,All,All,All,All,Adults,All,All
East Dunbartonshire,2017,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
Orkney Islands,2017,community_belonging,Fairly strongly,41,All,All,All,All,Adults,All,All
Scottish Borders,2013,community_belonging,Not at all strongly,6,All,All,All,All,Adults,All,All
West Dunbartonshire,2019,community_belonging,Fairly strongly,38,All,All,All,All,Adults,All,All
Aberdeen City,2013,community_belonging,Not at all strongly,5,All,All,All,All,Adults,All,All
East Lothian,2014,community_belonging,Fairly strongly,45,All,All,All,All,Adults,All,All
Stirling,2015,community_belonging,Not at all strongly,5,All,All,All,All,Adults,All,All
Stirling,2016,community_belonging,Not at all strongly,7,All,All,All,All,Adults,All,All
Moray,2016,community_belonging,Not at all strongly,3,All,All,All,All,Adults,All,All
South Lanarkshire,2014,community_belonging,Not very strongly,11,All,All,All,All,Adults,All,All
Stirling,2014,community_belonging,Fairly strongly,45,All,All,All,All,Adults,All,All
Aberdeenshire,2013,community_belonging,Not at all strongly,4,All,All,All,All,Adults,All,All
Perth and Kinross,2014,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Shetland Islands,2014,community_belonging,Not very strongly,14,All,All,All,All,Adults,All,All
East Lothian,2013,community_belonging,Very strongly,52,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2017,community_belonging,Very strongly,46,All,All,All,All,Pensioners,All,All
Aberdeen City,2019,community_belonging,Not very strongly,37,All,All,All,All,Adults,All,All
North Lanarkshire,2018,community_belonging,Fairly strongly,44,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2014,community_belonging,Fairly strongly,22,All,All,All,All,Adults,All,All
Midlothian,2014,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
East Ayrshire,2019,community_belonging,Fairly strongly,46,All,All,All,All,Adults,All,All
Angus,2013,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Highland,2013,community_belonging,Not at all strongly,6,All,All,All,All,Adults,All,All
Scotland,2016,community_belonging,Not at all strongly,6,All,All,All,All,Adults,All,All
North Ayrshire,2016,community_belonging,Not at all strongly,3,All,All,All,All,Adults,All,All
City of Edinburgh,2019,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Aberdeen City,2014,community_belonging,Fairly strongly,40,All,All,All,All,Adults,All,All
Shetland Islands,2016,community_belonging,Not at all strongly,3,All,All,All,All,Adults,All,All
Scottish Borders,2019,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
South Lanarkshire,2015,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Clackmannanshire,2019,community_belonging,Not very strongly,14,All,All,All,All,Adults,All,All
Inverclyde,2018,community_belonging,Very strongly,60,All,All,All,All,Pensioners,All,All
Scottish Borders,2016,community_belonging,Very strongly,45,All,All,All,All,Pensioners,All,All
South Ayrshire,2013,community_belonging,Don't know,3,All,All,All,All,Pensioners,All,All
North Lanarkshire,2015,community_belonging,Fairly strongly,31,All,All,All,All,Pensioners,All,All
Falkirk,2018,community_belonging,Very strongly,50,All,All,All,All,Pensioners,All,All
Highland,2018,community_belonging,Very strongly,53,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2015,community_belonging,Not at all strongly,4,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2013,community_belonging,Fairly strongly,29,All,All,All,All,Pensioners,All,All
Orkney Islands,2014,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
South Ayrshire,2019,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Orkney Islands,2015,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Renfrewshire,2019,community_belonging,Fairly strongly,37,All,All,All,All,Pensioners,All,All
Falkirk,2019,community_belonging,Not very strongly,6,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2014,community_belonging,Not at all strongly,4,All,All,All,All,Pensioners,All,All
East Renfrewshire,2018,community_belonging,Very strongly,51,All,All,All,All,Pensioners,All,All
Clackmannanshire,2016,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
North Ayrshire,2014,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
Inverclyde,2016,community_belonging,Fairly strongly,38,All,All,All,All,Pensioners,All,All
East Ayrshire,2019,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2018,community_belonging,Very strongly,59,All,All,All,All,Pensioners,All,All
East Renfrewshire,2019,community_belonging,Fairly strongly,48,All,All,All,All,Pensioners,All,All
Aberdeenshire,2014,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Scotland,2016,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
East Ayrshire,2017,community_belonging,Very strongly,38,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2014,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2018,community_belonging,Very strongly,79,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2016,community_belonging,Not at all strongly,5,All,All,All,All,Pensioners,All,All
West Lothian,2015,community_belonging,Fairly strongly,43,All,All,All,All,Pensioners,All,All
East Lothian,2014,community_belonging,Not very strongly,22,All,All,All,All,Pensioners,All,All
Stirling,2014,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2015,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Shetland Islands,2014,community_belonging,Not very strongly,6,All,All,All,All,Pensioners,All,All
Scottish Borders,2019,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
Moray,2013,community_belonging,Not at all strongly,4,All,All,All,All,Pensioners,All,All
Renfrewshire,2015,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Renfrewshire,2019,community_belonging,Very strongly,52,All,All,All,All,Pensioners,All,All
Midlothian,2013,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Highland,2013,community_belonging,Very strongly,65,All,All,All,All,Pensioners,All,All
South Lanarkshire,2019,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Glasgow City,2017,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
North Lanarkshire,2019,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
Angus,2013,community_belonging,Fairly strongly,33,All,All,All,All,Pensioners,All,All
Scotland,2013,community_belonging,Very strongly,52,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2013,community_belonging,Very strongly,54,All,All,All,All,Pensioners,All,All
South Lanarkshire,2016,community_belonging,Not at all strongly,6,All,All,All,All,Pensioners,All,All
Highland,2019,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
Midlothian,2015,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
East Lothian,2018,community_belonging,Very strongly,48,All,All,All,All,Pensioners,All,All
Shetland Islands,2017,community_belonging,Very strongly,63,All,All,All,All,Pensioners,All,All
Clackmannanshire,2018,community_belonging,Very strongly,42,All,All,All,All,Pensioners,All,All
Falkirk,2013,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
East Ayrshire,2018,community_belonging,Very strongly,55,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2013,community_belonging,Fairly strongly,38,All,All,All,All,Pensioners,All,All
Shetland Islands,2015,community_belonging,Don't know,2,All,All,All,All,Pensioners,All,All
West Lothian,2013,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
South Lanarkshire,2014,community_belonging,Fairly strongly,36,All,All,All,All,Pensioners,All,All
North Ayrshire,2013,community_belonging,Very strongly,46,All,All,All,All,Pensioners,All,All
Fife,2013,community_belonging,Very strongly,44,All,All,All,All,Pensioners,All,All
Glasgow City,2013,community_belonging,Fairly strongly,33,All,All,All,All,Pensioners,All,All
East Lothian,2015,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
East Lothian,2019,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
East Renfrewshire,2016,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Aberdeenshire,2014,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Moray,2013,community_belonging,Very strongly,44,All,All,All,All,Pensioners,All,All
Stirling,2019,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Moray,2018,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
East Lothian,2014,community_belonging,Fairly strongly,33,All,All,All,All,Pensioners,All,All
South Lanarkshire,2013,community_belonging,Not very strongly,9,All,All,All,All,Pensioners,All,All
Scotland,2015,community_belonging,Not very strongly,9,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2015,community_belonging,Very strongly,49,All,All,All,All,Pensioners,All,All
Aberdeen City,2013,community_belonging,Not very strongly,7,All,All,All,All,Pensioners,All,All
Falkirk,2018,community_belonging,Not very strongly,12,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2013,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2018,community_belonging,Not very strongly,3,All,All,All,All,Pensioners,All,All
East Ayrshire,2013,community_belonging,Very strongly,48,All,All,All,All,Pensioners,All,All
Aberdeen City,2013,community_belonging,Very strongly,62,All,All,All,All,Pensioners,All,All
East Ayrshire,2018,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
West Dunbartonshire,2017,community_belonging,Fairly strongly,26,All,All,All,All,Pensioners,All,All
North Ayrshire,2018,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
South Ayrshire,2018,community_belonging,Very strongly,43,All,All,All,All,Pensioners,All,All
East Lothian,2018,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
Midlothian,2018,community_belonging,Very strongly,45,All,All,All,All,Pensioners,All,All
North Lanarkshire,2018,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
Perth and Kinross,2016,community_belonging,Not at all strongly,5,All,All,All,All,Pensioners,All,All
Highland,2014,community_belonging,Fairly strongly,28,All,All,All,All,Pensioners,All,All
West Lothian,2013,community_belonging,Fairly strongly,32,All,All,All,All,Pensioners,All,All
Dundee City,2013,community_belonging,Very strongly,40,All,All,All,All,Pensioners,All,All
Dumfries and Galloway,2016,community_belonging,Fairly strongly,37,All,All,All,All,Pensioners,All,All
Perth and Kinross,2013,community_belonging,Fairly strongly,42,All,All,All,All,Pensioners,All,All
West Lothian,2013,community_belonging,Not very strongly,5,All,All,All,All,Pensioners,All,All
Moray,2018,community_belonging,Don't know,2,All,All,All,All,Pensioners,All,All
Angus,2013,community_belonging,Don't know,1,All,All,All,All,Pensioners,All,All
Perth and Kinross,2013,community_belonging,Very strongly,45,All,All,All,All,Pensioners,All,All
Glasgow City,2015,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
East Renfrewshire,2016,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
North Ayrshire,2016,community_belonging,Not very strongly,3,All,All,All,All,Pensioners,All,All
Highland,2016,community_belonging,Fairly strongly,35,All,All,All,All,Pensioners,All,All
Aberdeenshire,2019,community_belonging,Fairly strongly,28,All,All,All,All,Pensioners,All,All
East Renfrewshire,2016,community_belonging,Fairly strongly,42,All,All,All,All,Pensioners,All,All
Stirling,2016,community_belonging,Not at all strongly,2,All,All,All,All,Pensioners,All,All
Clackmannanshire,2014,community_belonging,Not at all strongly,3,All,All,All,All,Pensioners,All,All
East Ayrshire,2016,community_belonging,Fairly strongly,40,All,All,All,All,Pensioners,All,All
Stirling,2013,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Argyll and Bute,2013,community_belonging,Not very strongly,11,All,All,All,All,Pensioners,All,All
Aberdeen City,2015,community_belonging,Not at all strongly,4,All,All,All,All,Pensioners,All,All
Fife,2013,community_belonging,Fairly strongly,42,All,All,All,All,Pensioners,All,All
East Lothian,2016,community_belonging,Fairly strongly,35,All,All,All,All,Pensioners,All,All
Orkney Islands,2016,community_belonging,Fairly strongly,26,All,All,All,All,Adults,All,All
Inverclyde,2019,community_belonging,Very strongly,30,All,All,All,All,Adults,All,All
North Lanarkshire,2013,community_belonging,Not at all strongly,12,All,All,All,All,Adults,All,All
Scotland,2017,community_belonging,Not very strongly,18,All,All,All,All,Adults,All,All
West Lothian,2017,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Dumfries and Galloway,2019,community_belonging,Very strongly,48,All,All,All,All,Adults,All,All
Perth and Kinross,2014,community_belonging,Fairly strongly,47,All,All,All,All,Adults,All,All
Angus,2016,community_belonging,Fairly strongly,50,All,All,All,All,Adults,All,All
Glasgow City,2014,community_belonging,Not at all strongly,8,All,All,All,All,Adults,All,All
Shetland Islands,2016,community_belonging,Not very strongly,9,All,All,All,All,Adults,All,All
North Ayrshire,2013,community_belonging,Fairly strongly,55,All,All,All,All,Adults,All,All
Renfrewshire,2014,community_belonging,Not at all strongly,6,All,All,All,All,Adults,All,All
Orkney Islands,2014,community_belonging,Fairly strongly,37,All,All,All,All,Adults,All,All
Midlothian,2015,community_belonging,Fairly strongly,42,All,All,All,All,Adults,All,All
East Ayrshire,2016,community_belonging,Very strongly,46,All,All,All,All,Adults,All,All
Inverclyde,2016,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Inverclyde,2014,community_belonging,Not at all strongly,1,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2013,community_belonging,Fairly strongly,26,All,All,All,All,Adults,All,All
Dumfries and Galloway,2016,community_belonging,Very strongly,44,All,All,All,All,Adults,All,All
South Ayrshire,2015,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
Dundee City,2014,community_belonging,Not at all strongly,17,All,All,All,All,Adults,All,All
Glasgow City,2017,community_belonging,Not at all strongly,8,All,All,All,All,Adults,All,All
West Dunbartonshire,2017,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Dumfries and Galloway,2019,community_belonging,Not at all strongly,6,All,All,All,All,Adults,All,All
East Renfrewshire,2013,community_belonging,Fairly strongly,33,All,All,All,All,Adults,All,All
Clackmannanshire,2019,community_belonging,Not at all strongly,8,All,All,All,All,Adults,All,All
Highland,2016,community_belonging,Not very strongly,23,All,All,All,All,Adults,All,All
Falkirk,2016,community_belonging,Fairly strongly,48,All,All,All,All,Adults,All,All
West Lothian,2013,community_belonging,Fairly strongly,49,All,All,All,All,Adults,All,All
Angus,2015,community_belonging,Fairly strongly,43,All,All,All,All,Adults,All,All
West Lothian,2015,community_belonging,Fairly strongly,48,All,All,All,All,Adults,All,All
East Ayrshire,2019,community_belonging,Very strongly,31,All,All,All,All,Adults,All,All
Clackmannanshire,2019,community_belonging,Very strongly,30,All,All,All,All,Adults,All,All
Midlothian,2016,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Highland,2019,community_belonging,Very strongly,37,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2016,community_belonging,Not very strongly,3,All,All,All,All,Adults,All,All
East Lothian,2013,community_belonging,Don't know,3,All,All,All,All,Adults,All,All
Dundee City,2013,community_belonging,Fairly strongly,37,All,All,All,All,Adults,All,All
West Lothian,2016,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
Argyll and Bute,2017,community_belonging,Not very strongly,17,All,All,All,All,Adults,All,All
Midlothian,2019,community_belonging,Not at all strongly,4,All,All,All,All,Adults,All,All
Angus,2014,community_belonging,Fairly strongly,39,All,All,All,All,Adults,All,All
Highland,2016,community_belonging,Fairly strongly,41,All,All,All,All,Adults,All,All
West Lothian,2014,community_belonging,Fairly strongly,39,All,All,All,All,Adults,All,All
East Lothian,2019,community_belonging,Very strongly,35,All,All,All,All,Adults,All,All
East Dunbartonshire,2015,community_belonging,Fairly strongly,37,All,All,All,All,Adults,All,All
West Dunbartonshire,2015,community_belonging,Fairly strongly,32,All,All,All,All,Adults,All,All
East Renfrewshire,2019,community_belonging,Very strongly,40,All,All,All,All,Adults,All,All
West Lothian,2018,community_belonging,Very strongly,42,Male,All,All,All,All,All,All
Falkirk,2018,community_belonging,Very strongly,33,Male,All,All,All,All,All,All
Argyll and Bute,2018,community_belonging,Very strongly,50,Female,All,All,All,All,All,All
Clackmannanshire,2015,community_belonging,Very strongly,49,All,All,All,All,Pensioners,All,All
South Ayrshire,2014,community_belonging,Not at all strongly,3,All,All,All,All,All,White,All
City of Edinburgh,2018,community_belonging,Very strongly,28,Male,All,All,All,All,All,All
North Ayrshire,2018,community_belonging,Very strongly,37,Male,All,All,All,All,All,All
Orkney Islands,2018,community_belonging,Very strongly,63,Male,All,All,All,All,All,All
Clackmannanshire,2016,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
Midlothian,2016,community_belonging,Not very strongly,19,All,All,All,All,Adults,All,All
Shetland Islands,2013,community_belonging,Fairly strongly,28,All,All,All,All,Adults,All,All
West Dunbartonshire,2016,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
North Ayrshire,2015,community_belonging,Fairly strongly,45,All,All,All,All,Adults,All,All
West Dunbartonshire,2013,community_belonging,Don't know,2,All,All,All,All,Adults,All,All
City of Edinburgh,2017,community_belonging,Very strongly,46,All,All,All,All,Pensioners,All,All
East Renfrewshire,2018,community_belonging,Very strongly,41,Female,All,All,All,All,All,All
Highland,2018,community_belonging,Very strongly,38,Male,All,All,All,All,All,All
Orkney Islands,2018,community_belonging,Very strongly,62,Female,All,All,All,All,All,All
Renfrewshire,2017,community_belonging,Very strongly,44,All,All,All,All,Pensioners,All,All
Inverclyde,2018,community_belonging,Very strongly,39,Male,All,All,All,All,All,All
Angus,2016,community_belonging,Not very strongly,12,All,Rural,All,All,All,All,All
Moray,2018,community_belonging,Very strongly,35,Male,All,All,All,All,All,All
West Lothian,2016,community_belonging,Not very strongly,20,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2018,community_belonging,Very strongly,63,Male,All,All,All,All,All,All
Argyll and Bute,2018,community_belonging,Very strongly,47,Male,All,All,All,All,All,All
Highland,2015,community_belonging,Very strongly,44,All,All,All,All,Pensioners,All,All
Moray,2016,community_belonging,Not very strongly,7,All,All,All,All,Adults,All,All
North Lanarkshire,2013,community_belonging,Very strongly,32,All,All,All,All,Adults,All,All
East Renfrewshire,2016,community_belonging,Very strongly,43,All,All,All,All,Adults,All,All
Perth and Kinross,2015,community_belonging,Fairly strongly,53,All,All,All,All,Adults,All,All
Scottish Borders,2014,community_belonging,Fairly strongly,42,All,All,All,All,Adults,All,All
Scotland,2019,community_belonging,Fairly strongly,44,All,All,All,All,Adults,All,All
Angus,2015,community_belonging,Not very strongly,23,All,All,All,All,Adults,All,All
Perth and Kinross,2013,community_belonging,Don't know,1,All,All,All,All,Adults,All,All
