feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
East Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,With Children,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,Owned Outright,All,All,All
City of Edinburgh,2016,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,Other,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,28,All,All,All,Social Rented,All,All,All
East Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,11,Male,All,All,All,All,All,All
East Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,Pensioners,All,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,Male,All,All,All,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,Adults,All,All
City of Edinburgh,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,Social Rented,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,Rural,All,All,All,All,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,With Children,All,All
City of Edinburgh,2014,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Owned Outright,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,12,Male,All,All,All,All,All,All
East Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Rural,All,All,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,Urban,All,All,All,All,All
Clackmannanshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Outright,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,80% least deprived,All,All,All,All
East Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,Male,All,All,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,25,All,All,All,All,Pensioners,All,All
East Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,All,White,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,Pensioners,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Outright,All,All,All
City of Edinburgh,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
West Dunbartonshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Owned Outright,All,All,All
Stirling,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,Adults,All,All
East Dunbartonshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Adults,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,Owned Outright,All,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,18,Female,All,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,22,All,All,All,Owned Outright,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,All,With Children,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,Male,All,All,All,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,All,All
Dundee City,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,All,All
Aberdeen City,2019,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,All,All,With Children,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,4,All,All,All,All,With Children,All,All
East Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,Adults,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,Urban,All,All,All,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,80% least deprived,All,All,All,All
Glasgow City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,Private Rented,All,All,All
Aberdeen City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,All,All
Aberdeen City,2016,local_neighbourhood_improvement,Neighbourhood a little worse,2,All,All,All,Private Rented,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,Rural,All,All,All,All,All
East Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,With Children,All,All
City of Edinburgh,2015,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,All,With Children,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,Adults,All,All
East Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,80% least deprived,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,27,All,All,All,Owned Outright,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,Owned Outright,All,All,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,Pensioners,All,All
Glasgow City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,Male,All,All,All,All,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Adults,All,All
Clackmannanshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,Social Rented,All,All,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little worse,21,All,All,All,Social Rented,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
Stirling,2014,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,Social Rented,All,All,All
West Lothian,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Urban,All,All,All,All,All
East Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,16,Female,All,All,All,All,All,All
East Lothian,2015,local_neighbourhood_improvement,Neighbourhood a little worse,5,Male,All,All,All,All,All,All
Aberdeen City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,Pensioners,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Rural,All,All,All,All,All
East Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,Rural,All,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,8,Male,All,All,All,All,All,All
West Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,80% least deprived,All,All,All,All
Clackmannanshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,20% most deprived,All,All,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,Owned Outright,All,All,All
Clackmannanshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,12,Female,All,All,All,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,Female,All,All,All,All,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,Urban,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,All,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,All,Adults,All,All
North Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,Owned Mortgage/Loan,All,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,80% least deprived,All,All,All,All
Clackmannanshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,30,All,All,20% most deprived,All,All,All,All
East Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,White,All
Glasgow City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Urban,All,All,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,All,All,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,Female,All,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,All,White,All
Dundee City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,All,White,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,4,Male,All,All,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Rural,All,All,All,All,All
Na h-Eileanan Siar,2016,local_neighbourhood_improvement,Neighbourhood a little worse,8,Male,All,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,Female,All,All,All,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,17,All,All,All,All,Pensioners,All,All
East Ayrshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,80% least deprived,All,All,All,All
City of Edinburgh,2019,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,80% least deprived,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,Pensioners,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,10,Male,All,All,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
West Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,Female,All,All,All,All,All,All
Argyll and Bute,2019,local_neighbourhood_improvement,Neighbourhood a little worse,22,All,All,All,All,Pensioners,All,All
Dundee City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,15,Male,All,All,All,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,80% least deprived,All,All,All,All
West Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,White,All
Na h-Eileanan Siar,2016,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,Urban,All,All,All,All,All
Perth and Kinross,2017,local_neighbourhood_improvement,Neighbourhood a little worse,17,Female,All,All,All,All,All,All
Aberdeenshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
East Ayrshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,22,Male,All,All,All,All,All,All
City of Edinburgh,2013,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,All,Private Rented,All,All,All
East Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,7,Male,All,All,All,All,All,All
Clackmannanshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,Pensioners,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Social Rented,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,With Children,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,White,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,With Children,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,All,Pensioners,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,Male,All,All,All,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,White,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,22,Male,All,All,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,10,Female,All,All,All,All,All,All
Clackmannanshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,Owned Outright,All,All,All
North Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,White,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,Male,All,All,All,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
Argyll and Bute,2016,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,Urban,All,All,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,Urban,All,All,All,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,Male,All,All,All,All,All,All
City of Edinburgh,2016,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
Fife,2017,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,Social Rented,All,All,All
West Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
Fife,2013,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,Rural,All,All,All,All,All
East Ayrshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,All,Pensioners,All,All
East Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,All,White,All
Aberdeenshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Rural,All,All,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,All,Adults,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,Female,All,All,All,All,All,All
Fife,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,14,Female,All,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,Male,All,All,All,All,All,All
Perth and Kinross,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,All,White,All
City of Edinburgh,2013,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,Owned Outright,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,White,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Owned Outright,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,White,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,Adults,All,All
North Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,Male,All,All,All,All,All,All
North Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
East Ayrshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,21,All,All,All,Owned Outright,All,All,All
Na h-Eileanan Siar,2015,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,All,White,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,All,All
Dundee City,2015,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,Pensioners,All,All
City of Edinburgh,2016,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,80% least deprived,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Urban,All,All,All,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Rural,All,All,All,All,All
East Dunbartonshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,Owned Outright,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,Pensioners,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,Urban,All,All,All,All,All
East Dunbartonshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,Female,All,All,All,All,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,19,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,15,Male,All,All,All,All,All,All
East Ayrshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Rural,All,All,All,All,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,3,All,All,All,Social Rented,All,All,All
Dumfries and Galloway,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,Urban,All,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,10,Female,All,All,All,All,All,All
Argyll and Bute,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,All,All,With Children,All,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,All,All,All
Fife,2016,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,White,All
North Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,15,All,All,80% least deprived,All,All,All,All
Fife,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,80% least deprived,All,All,All,All
Dundee City,2017,local_neighbourhood_improvement,Neighbourhood a little worse,24,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little worse,11,Female,All,All,All,All,All,All
Na h-Eileanan Siar,2013,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Rural,All,All,All,All,All
West Lothian,2014,local_neighbourhood_improvement,Neighbourhood a little worse,8,All,All,All,All,Adults,All,All
West Lothian,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,80% least deprived,All,All,All,All
Na h-Eileanan Siar,2019,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,With Children,All,All
Fife,2015,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,With Children,All,All
Dumfries and Galloway,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,All,Adults,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2016,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,All,Pensioners,All,All
Dundee City,2014,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,20% most deprived,All,All,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,18,All,All,All,All,All,All,All
East Dunbartonshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,Adults,All,All
West Lothian,2016,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,Owned Outright,All,All,All
Clackmannanshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,15,Female,All,All,All,All,All,All
West Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,Rural,All,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,All,All,Adults,All,All
South Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,All,All,All,All
Argyll and Bute,2014,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,Urban,All,All,All,All,All
East Dunbartonshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,All,All,All
South Lanarkshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,With Children,All,All
Aberdeenshire,2017,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little worse,7,All,All,All,All,All,All,All
Fife,2014,local_neighbourhood_improvement,Neighbourhood a little worse,10,All,Urban,All,All,All,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,Male,All,All,All,All,All,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2017,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,5,All,All,All,Owned Outright,All,All,All
Clackmannanshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,27,All,All,All,Owned Outright,All,All,All
West Lothian,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,White,All
Dumfries and Galloway,2015,local_neighbourhood_improvement,Neighbourhood a little worse,6,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,80% least deprived,All,All,All,All
Na h-Eileanan Siar,2014,local_neighbourhood_improvement,Neighbourhood a little worse,7,Female,All,All,All,All,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,20,All,All,All,All,Pensioners,All,All
East Ayrshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Social Rented,All,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,16,All,All,All,All,Pensioners,All,All
South Lanarkshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,With Children,All,All
South Lanarkshire,2016,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2017,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,Rural,All,All,All,All,All
North Lanarkshire,2014,local_neighbourhood_improvement,Neighbourhood a little worse,11,All,All,All,All,Adults,All,All
Na h-Eileanan Siar,2017,local_neighbourhood_improvement,Neighbourhood a little worse,3,Female,All,All,All,All,All,All
Aberdeenshire,2015,local_neighbourhood_improvement,Neighbourhood a little worse,12,All,All,All,All,All,White,All
South Lanarkshire,2013,local_neighbourhood_improvement,Neighbourhood a little worse,13,All,All,All,All,All,White,All
East Dunbartonshire,2019,local_neighbourhood_improvement,Neighbourhood a little worse,9,All,All,All,All,Adults,All,All
Dumfries and Galloway,2013,local_neighbourhood_improvement,Neighbourhood a little worse,14,All,All,All,Owned Outright,All,All,All
