feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Aberdeenshire,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,Rural,All,All,All,All,All
Aberdeenshire,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,All,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,With Children,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,Adults,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,White,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,99,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,Rural,All,All,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,With Children,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,Pensioners,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,Urban,All,All,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,Adults,All,All
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,Male,All,All,All,All,All,All
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,Rural,All,All,All,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,Adults,All,All
Aberdeenshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,Male,All,All,All,All,All,All
Argyll and Bute,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,With Children,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,Pensioners,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,All,White,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,Adults,All,All
Argyll and Bute,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,All,All,All,White,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,All,All,All,Social Rented,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,Female,All,All,All,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,All,All,All
Aberdeenshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,Urban,All,All,All,All,All
Argyll and Bute,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,Rural,All,All,All,All,All
Angus,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,81,All,All,All,All,All,White,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,80% least deprived,All,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,All,All
Angus,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,Male,All,All,All,All,All,All
Angus,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,Adults,All,All
Angus,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,73,All,All,All,Social Rented,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,Rural,All,All,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,Pensioners,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,Urban,All,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,Male,All,All,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,With Children,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,80% least deprived,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,Female,All,All,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,White,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,80% least deprived,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,With Children,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,Pensioners,All,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Outright,All,All,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,All,White,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,80% least deprived,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,Social Rented,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,Urban,All,All,All,All,All
Angus,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,All,All,With Children,All,All
Angus,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,Pensioners,All,All
Renfrewshire,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,Female,All,All,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,20% most deprived,All,All,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,All,All,All
Dundee City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,All,All,All
Dundee City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,80% least deprived,All,All,All,All
Dundee City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,Urban,All,All,All,All,All
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,Female,All,All,All,All,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,Social Rented,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,Urban,All,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,Adults,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,Female,All,All,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,81,All,All,All,All,Adults,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,All,White,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,Urban,All,All,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,80,All,All,All,Social Rented,All,All,All
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,20% most deprived,All,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,Female,All,All,All,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,81,All,All,All,Social Rented,All,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,White,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,Adults,All,All
Angus,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,Owned Outright,All,All,All
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,Male,All,All,All,All,All,All
Falkirk,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,Pensioners,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,Owned Outright,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,All
Falkirk,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,80,All,All,All,All,Adults,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,80% least deprived,All,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,All,Urban,All,All,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,Male,All,All,All,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,All,All,Owned Outright,All,All,All
Highland,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,All,All,All
Highland,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,With Children,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,Rural,All,All,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,Pensioners,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,All,All,All,Social Rented,All,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,All,With Children,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,Female,All,All,All,All,All,All
Perth and Kinross,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,80% least deprived,All,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,White,All
Perth and Kinross,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,With Children,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,Adults,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Social Rented,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,Adults,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,All,All,All,Pensioners,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,Rural,All,All,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,Female,All,All,All,All,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,Social Rented,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,Adults,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,Urban,All,All,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,White,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,All,Pensioners,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,Female,All,All,All,All,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,All,With Children,All,All
Highland,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,White,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,White,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,Urban,All,All,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,Male,All,All,All,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,99,All,All,All,Owned Outright,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Highland,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,With Children,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,Adults,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,With Children,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,99,All,All,All,Owned Outright,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,Owned Mortgage/Loan,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,Social Rented,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,Female,All,All,All,All,All,All
Falkirk,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,Male,All,All,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,White,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,Male,All,All,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,Adults,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,Urban,All,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,Pensioners,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,Rural,All,All,All,All,All
Perth and Kinross,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,Owned Outright,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
Perth and Kinross,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,Male,All,All,All,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,Rural,All,All,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Highland,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,All,All,All
Highland,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,Urban,All,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,Female,All,All,All,All,All,All
Perth and Kinross,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,Rural,All,All,All,All,All
Highland,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,Male,All,All,All,All,All,All
Highland,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,Urban,All,All,All,All,All
Highland,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,Social Rented,All,All,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,All,Adults,All,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,Male,All,All,All,All,All,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,All,All,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,All,White,All
Perth and Kinross,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,All,All,All,All,All,All
Perth and Kinross,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,97,All,Urban,All,All,All,All,All
Perth and Kinross,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,All,With Children,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,Owned Outright,All,All,All
Highland,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,With Children,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,Female,All,All,All,All,All,All
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,Male,All,All,All,All,All,All
Highland,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,White,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,Female,All,All,All,All,All,All
Glasgow City,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,All,Urban,All,All,All,All,All
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,99,All,All,All,Owned Outright,All,All,All
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,Adults,All,All
East Lothian,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,Female,All,All,All,All,All,All
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,87,All,All,All,All,With Children,All,All
East Lothian,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,Urban,All,All,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,59,All,All,All,All,All,Other,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,83,All,All,All,All,With Children,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,83,All,All,20% most deprived,All,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,76,All,All,All,Private Rented,All,All,All
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,80% least deprived,All,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,All,All,All,All,Adults,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,All,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,All,All,Social Rented,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,85,All,Urban,All,All,All,All,All
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,Male,All,All,All,All,All,All
Glasgow City,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,84,Male,All,All,All,All,All,All
East Lothian,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,All,With Children,All,All
East Lothian,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
East Lothian,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,96,All,All,All,Owned Outright,All,All,All
Glasgow City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,82,All,All,All,All,Adults,All,All
Glasgow City,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,88,All,All,All,Owned Mortgage/Loan,All,All,All
